true,predicted,predicted_std,lower_95CI,upper_95CI
472.0,302.4188,87.92874,130.07846,474.75912
472.0,306.0825,88.40044,132.81763,479.34735
472.0,303.95563,88.121605,131.23727,476.67398
288.0,290.99982,86.42691,121.60307,460.39655
288.0,289.37152,86.20318,120.413284,458.32977
288.0,290.46725,86.35301,121.21535,459.71918
288.0,285.5859,85.67973,117.653625,453.5182
288.0,290.357,86.33848,121.133575,459.5804
288.0,289.42413,86.21033,120.45189,458.39636
288.0,286.83405,85.85207,118.56398,455.10413
288.0,287.55423,85.952675,119.08699,456.02148
288.0,291.1189,86.44072,121.69508,460.54272
288.0,296.10287,87.11631,125.354904,466.85083
288.0,291.8353,86.5378,122.22119,461.4494
288.0,291.01797,86.42794,121.6192,460.41675
288.0,290.93472,86.41364,121.56398,460.30548
288.0,290.05084,86.29538,120.911896,459.1898
288.0,291.52078,86.49407,121.9924,461.04916
288.0,289.92532,86.27765,120.82112,459.02954
288.0,288.7991,86.1238,119.996445,457.60175
288.0,290.69778,86.38415,121.38486,460.0107
288.0,292.17535,86.58308,122.47252,461.87817
288.0,295.1181,86.984146,124.62918,465.60703
257.0,284.6385,85.55041,116.95969,452.3173
257.0,280.19354,84.928085,113.7345,446.6526
257.0,282.5419,85.25793,115.436356,449.64746
257.0,281.1062,85.05814,114.39224,447.82016
257.0,283.47653,85.38832,116.11542,450.83765
257.0,283.48965,85.39349,116.11841,450.8609
257.0,280.53082,84.97743,113.97505,447.0866
257.0,280.24213,84.93566,113.768234,446.716
257.0,282.19785,85.2107,115.184875,449.21082
257.0,289.85162,86.27201,120.758484,458.94476
257.0,285.2971,85.64665,117.42964,453.16455
257.0,287.01443,85.884544,118.680725,455.34814
257.0,286.49228,85.8134,118.298004,454.68655
257.0,287.2271,85.91416,118.83536,455.61887
257.0,285.4812,85.67267,117.562775,453.39963
257.0,286.66147,85.83587,118.42316,454.89978
257.0,287.68658,85.97645,119.172745,456.20044
257.0,286.73358,85.84573,118.47594,454.9912
257.0,289.41327,86.21387,120.43408,458.39246
257.0,290.48737,86.3591,121.223526,459.75122
361.0,288.6213,86.096985,119.871216,457.3714
361.0,287.04303,85.87889,118.7204,455.36566
361.0,286.36285,85.78533,118.2236,454.5021
361.0,283.83313,85.43202,116.38637,451.2799
361.0,286.7904,85.84475,118.5347,455.0461
361.0,285.38666,85.64861,117.515366,453.25793
361.0,287.12305,85.890854,118.77698,455.46912
361.0,285.03278,85.59974,117.25728,452.8083
361.0,297.21344,87.251175,126.20114,468.22574
