DataKey,true_totalSeedWeightAfterDry,predicted_totalSeedWeightAfterDry,predicted_std_totalSeedWeightAfterDry
202405071327_55,75.13,69.64168,2.2208207
202405071327_55,75.13,69.91088,2.1668878
202405071327_55,75.13,73.04262,2.196937
202405071327_55,75.13,74.20358,2.2557735
202405071327_55,75.13,67.50079,2.1153476
202405071327_55,75.13,70.94885,2.2012134
202405071327_55,75.13,62.091076,2.090452
202405071327_55,75.13,67.17523,2.1894717
202405071327_55,75.13,65.66966,2.1108086
202405071327_55,75.13,69.11332,2.2028513
202405071327_55,75.13,70.40323,2.239933
202405071327_55,75.13,69.39528,2.2025146
202405071327_55,75.13,69.15973,2.1182337
202405071327_55,75.13,84.46381,2.4764163
202405071327_56,70.77,57.2958,2.0675373
202405071327_56,70.77,54.262524,2.0422535
202405071327_56,70.77,56.007103,2.123834
202405071327_56,70.77,55.60327,2.1041222
202405071327_56,70.77,56.919617,2.0900817
202405071327_56,70.77,55.123802,2.0545483
202405071327_56,70.77,57.79133,2.1248527
202405071327_56,70.77,54.974236,2.0732036
202405071327_56,70.77,50.663483,2.0796537
202405071327_56,70.77,49.76269,2.1180696
202405071327_56,70.77,54.944843,2.059559
202405071327_56,70.77,51.13991,2.0019884
202405071327_56,70.77,53.87972,2.0729501
202405071327_56,70.77,50.795746,2.0519474
202405071327_56,70.77,54.63492,2.0751536
202405071327_56,70.77,48.66375,2.0101597
202405071327_56,70.77,56.237144,2.117647
202405071327_56,70.77,50.477623,2.0282857
202405071327_56,70.77,56.20717,2.0514479
202405071327_56,70.77,51.790104,2.1493893
202405071327_57,85.13,92.2362,2.4156325
202405071327_57,85.13,80.606926,2.2904115
202405071327_57,85.13,88.46292,2.408452
202405071327_57,85.13,82.342026,2.3255534
202405071327_57,85.13,90.19297,2.4140267
202405071327_57,85.13,80.06294,2.2871354
202405071327_57,85.13,83.01386,2.3430438
202405071327_57,85.13,81.17754,2.3025706
202405071327_57,85.13,100.612434,2.5816514
202405071327_57,85.13,79.214165,2.5022302
202405071327_57,85.13,82.415665,2.3359241
202405071327_57,85.13,81.55064,2.3491771
202405071327_57,85.13,78.97509,2.335833
202405071327_57,85.13,80.49995,2.3624525
202405071327_57,85.13,80.07494,2.3310883
202405071327_57,85.13,80.32967,2.3538802
202405071327_57,85.13,80.529526,2.35627
202405071327_57,85.13,80.50129,2.353303
202405071327_57,85.13,76.989235,2.3397758
202405071327_57,85.13,83.368484,2.5161808
202405071327_58,116.74,105.11108,2.4889433
202405071327_58,116.74,112.01759,2.5031154
202405071327_58,116.74,104.18592,2.5046623
202405071327_58,116.74,110.84033,2.4950857
202405071327_58,116.74,105.53229,2.4999926
202405071327_58,116.74,113.13593,2.5176308
202405071327_58,116.74,113.24624,2.5616498
202405071327_58,116.74,111.77606,2.4990604
202405071327_58,116.74,114.97583,2.7322457
202405071327_58,116.74,113.774155,2.663909
202405071327_58,116.74,121.57848,2.652316
202405071327_58,116.74,110.67069,2.5484061
202405071327_58,116.74,119.83745,2.6704779
202405071327_58,116.74,110.72296,2.5833232
202405071327_58,116.74,120.68412,2.65475
202405071327_58,116.74,110.789375,2.6275067
202405071327_58,116.74,112.76186,2.5854564
202405071327_58,116.74,109.91377,2.5543928
202405071327_58,116.74,109.76951,2.504496
202405071327_58,116.74,115.61887,2.789986
202405071327_59,66.64,55.876347,2.092367
202405071327_59,66.64,55.308186,2.0564053
202405071327_59,66.64,53.335014,2.079972
202405071327_59,66.64,50.618397,2.0435452
202405071327_59,66.64,54.606926,2.0894377
202405071327_59,66.64,56.389107,2.0655065
202405071327_59,66.64,59.308685,2.138429
202405071327_59,66.64,52.274326,2.0441864
202405071327_59,66.64,59.648197,2.0851572
202405071327_59,66.64,58.55312,2.242517
202405071327_59,66.64,63.05361,2.099314
202405071327_59,66.64,57.65486,2.0446544
202405071327_59,66.64,61.828648,2.1133156
202405071327_59,66.64,55.532806,2.0553052
202405071327_59,66.64,62.177273,2.096244
202405071327_59,66.64,55.89328,2.0422041
202405071327_59,66.64,57.9166,2.058238
202405071327_59,66.64,55.462627,2.0370407
202405071327_59,66.64,60.46537,2.130036
202405071327_59,66.64,53.97268,2.104823
202405071327_6,203.14,189.80159,3.204259
202405071327_6,203.14,206.06563,3.3223531
202405071327_6,203.14,189.11183,3.239542
202405071327_6,203.14,204.20335,3.3345184
202405071327_6,203.14,191.43802,3.2303255
202405071327_6,203.14,203.95714,3.3702545
202405071327_6,203.14,202.20348,3.3160114
202405071327_6,203.14,206.63481,3.3376937
202405071327_6,203.14,197.5061,3.3360865
202405071327_6,203.14,174.00346,3.3181481
202405071327_6,203.14,199.03783,3.2059228
202405071327_6,203.14,207.37714,3.2568974
202405071327_6,203.14,200.95116,3.2595837
202405071327_6,203.14,212.47395,3.322674
202405071327_6,203.14,202.73758,3.250456
202405071327_6,203.14,208.20683,3.2577333
202405071327_6,203.14,204.90741,3.2504244
202405071327_6,203.14,211.2163,3.3032587
202405071327_6,203.14,198.03352,3.2547898
202405071327_6,203.14,198.83694,3.3779912
202405071327_60,103.86,101.25934,2.453559
202405071327_60,103.86,101.85483,2.469366
202405071327_60,103.86,106.32709,2.5115128
202405071327_60,103.86,102.89812,2.5250516
202405071327_60,103.86,105.26249,2.4808786
202405071327_60,103.86,102.37467,2.4871902
202405071327_60,103.86,102.05935,2.52543
202405071327_60,103.86,103.76271,2.503443
202405071327_60,103.86,96.9729,2.5325546
202405071327_60,103.86,103.01625,2.5996556
202405071327_60,103.86,95.63186,2.3550298
202405071327_60,103.86,92.958275,2.34607
202405071327_60,103.86,94.76843,2.4000638
202405071327_60,103.86,96.16505,2.4272394
202405071327_60,103.86,95.78767,2.3784955
202405071327_60,103.86,92.88232,2.3896697
202405071327_60,103.86,94.74932,2.4289222
202405071327_60,103.86,94.512024,2.379073
202405071327_60,103.86,87.8821,2.432439
202405071327_60,103.86,100.545975,2.4782445
202405071327_61,99.34,99.68628,2.3675954
202405071327_61,99.34,92.601395,2.3338187
202405071327_61,99.34,98.65704,2.3879998
202405071327_61,99.34,88.7307,2.3189726
202405071327_61,99.34,99.909096,2.376831
202405071327_61,99.34,88.596855,2.3409524
202405071327_61,99.34,91.23303,2.356342
202405071327_61,99.34,91.19047,2.3145158
202405071327_61,99.34,86.851425,2.3455303
202405071327_61,99.34,97.55533,2.453258
202405071327_61,99.34,90.90027,2.3750257
202405071327_61,99.34,91.20158,2.3897176
202405071327_61,99.34,90.69594,2.4313295
202405071327_61,99.34,91.743164,2.4941237
202405071327_61,99.34,91.07955,2.3857439
202405071327_61,99.34,93.53271,2.460326
202405071327_61,99.34,87.07382,2.4690416
202405071327_61,99.34,91.698654,2.42138
202405071327_61,99.34,102.76433,2.4771233
202405071327_61,99.34,91.25703,2.4472911
202405071327_62,35.81,36.093914,2.039517
202405071327_62,35.81,33.141582,1.9283496
202405071327_62,35.81,34.780823,2.0346422
202405071327_62,35.81,34.10511,1.9714357
202405071327_62,35.81,34.709232,2.0230875
202405071327_62,35.81,32.70611,1.9590678
202405071327_62,35.81,34.33692,1.9662504
202405071327_62,35.81,32.917545,1.9360346
202405071327_62,35.81,36.827286,2.0636322
202405071327_62,35.81,33.800217,1.9887764
202405071327_62,35.81,33.664276,1.9648488
202405071327_62,35.81,30.709059,1.8878475
202405071327_62,35.81,31.78951,1.9359511
202405071327_62,35.81,33.410854,1.9692754
202405071327_62,35.81,32.45654,1.9492288
202405071327_62,35.81,31.807999,1.8827041
202405071327_62,35.81,33.06104,1.9450028
202405071327_62,35.81,30.587723,1.8918648
202405071327_62,35.81,35.495846,2.0288002
202405071327_62,35.81,38.467888,2.0562925
202405071327_63,52.41,51.473793,2.1015253
202405071327_63,52.41,46.40397,2.0845525
202405071327_63,52.41,61.17342,2.2169302
202405071327_63,52.41,43.913517,2.065664
202405071327_63,52.41,55.373856,2.149623
202405071327_63,52.41,45.308853,2.0794158
202405071327_63,52.41,45.423016,2.123975
202405071327_63,52.41,45.872906,2.0726562
202405071327_63,52.41,52.01009,2.242515
202405071327_63,52.41,44.151817,2.1851172
202405071327_63,52.41,50.97207,2.2199018
202405071327_63,52.41,52.741997,2.3059287
202405071327_63,52.41,54.409653,2.3015604
202405071327_63,52.41,56.914253,2.3624315
202405071327_63,52.41,53.649094,2.2935972
202405071327_63,52.41,56.730732,2.510615
202405071327_63,52.41,53.278778,2.3154337
202405071327_63,52.41,55.52788,2.3475127
202405071327_63,52.41,48.480873,2.146123
202405071327_63,52.41,46.25051,2.4003887
202405071327_64,77.45,70.55015,2.1886623
202405071327_64,77.45,73.53845,2.2176936
202405071327_64,77.45,76.34342,2.229157
202405071327_64,77.45,79.74791,2.2968965
202405071327_64,77.45,74.159355,2.2082798
202405071327_64,77.45,79.991196,2.3409998
202405071327_64,77.45,71.07782,2.235268
202405071327_64,77.45,76.98937,2.2622228
202405071327_64,77.45,72.4935,2.3166397
202405071327_64,77.45,68.11148,2.3340294
202405071327_64,77.45,82.53626,2.3664563
202405071327_64,77.45,76.6406,2.2775178
202405071327_64,77.45,88.01834,2.3886573
202405071327_64,77.45,78.44062,2.2789488
202405071327_64,77.45,85.12084,2.3811853
202405071327_64,77.45,79.14625,2.3016613
202405071327_64,77.45,71.0369,2.2534182
202405071327_64,77.45,78.63201,2.2837899
202405071327_64,77.45,79.212265,2.275134
202405071327_64,77.45,64.765564,2.3702435
202405071327_65,76.98,76.69479,2.2326534
202405071327_65,76.98,73.48581,2.225656
202405071327_65,76.98,73.33671,2.2389412
202405071327_65,76.98,71.15299,2.2461824
202405071327_65,76.98,76.2078,2.2461827
202405071327_65,76.98,70.88667,2.2238858
202405071327_65,76.98,73.5396,2.3020835
202405071327_65,76.98,73.148346,2.2435536
202405071327_65,76.98,73.49787,2.4715447
202405071327_65,76.98,72.00388,2.3503177
202405071327_65,76.98,73.02184,2.2427168
202405071327_65,76.98,72.7396,2.2207797
202405071327_65,76.98,72.4592,2.2881207
202405071327_65,76.98,70.80994,2.2392066
202405071327_65,76.98,72.353325,2.2556317
202405071327_65,76.98,72.639786,2.2461174
202405071327_65,76.98,69.562675,2.1915288
202405071327_65,76.98,71.92945,2.236946
202405071327_65,76.98,69.269005,2.3667333
202405071327_65,76.98,75.26354,2.4013176
202405071327_66,83.16,73.11651,2.3028455
202405071327_66,83.16,76.879005,2.3048186
202405071327_66,83.16,77.34466,2.300787
202405071327_66,83.16,83.0568,2.3459582
202405071327_66,83.16,76.9962,2.3212636
202405071327_66,83.16,80.71745,2.3244302
202405071327_66,83.16,77.6272,2.3025243
202405071327_66,83.16,81.45347,2.3436213
202405071327_66,83.16,71.91804,2.2875617
202405071327_66,83.16,66.435616,2.5830607
202405071327_66,83.16,74.028404,2.302568
202405071327_66,83.16,80.546196,2.282652
202405071327_66,83.16,76.99722,2.3008568
202405071327_66,83.16,80.97182,2.2841134
202405071327_66,83.16,75.27987,2.304136
202405071327_66,83.16,82.14617,2.3241355
202405071327_66,83.16,77.30456,2.2935088
202405071327_66,83.16,81.34746,2.2878978
202405071327_66,83.16,71.921974,2.2519825
202405071327_66,83.16,70.00561,2.3788757
202405071327_67,70.95,66.609856,2.1603405
202405071327_67,70.95,65.00832,2.149476
202405071327_67,70.95,68.978355,2.1888628
202405071327_67,70.95,66.477356,2.1894228
202405071327_67,70.95,68.94558,2.1866937
202405071327_67,70.95,65.572945,2.1722453
202405071327_67,70.95,67.45728,2.2509503
202405071327_67,70.95,66.25075,2.1682265
202405071327_67,70.95,60.066628,2.1882899
202405071327_67,70.95,65.70209,2.2550514
202405071327_67,70.95,70.91439,2.2768342
202405071327_67,70.95,61.252354,2.182904
202405071327_67,70.95,71.40552,2.2951229
202405071327_67,70.95,63.172993,2.2226217
202405071327_67,70.95,71.35379,2.290087
202405071327_67,70.95,64.352745,2.2297199
202405071327_67,70.95,61.05716,2.1993525
202405071327_67,70.95,61.767647,2.1989782
202405071327_67,70.95,66.4199,2.228527
202405071327_67,70.95,58.744633,2.2093017
202405071327_68,41.6,49.063366,2.095422
202405071327_68,41.6,41.00685,1.9956337
202405071327_68,41.6,49.467,2.1291454
202405071327_68,41.6,45.145416,2.0735183
202405071327_68,41.6,49.617104,2.1172252
202405071327_68,41.6,45.3957,2.082607
202405071327_68,41.6,40.731564,2.0457067
202405071327_68,41.6,42.258408,2.0281086
202405071327_68,41.6,40.33662,2.0623953
202405071327_68,41.6,41.22825,2.141022
202405071327_68,41.6,42.656612,1.979625
202405071327_68,41.6,46.648533,2.0284626
202405071327_68,41.6,42.03989,1.9910105
202405071327_68,41.6,46.75813,2.0715115
202405071327_68,41.6,42.139523,1.9822327
202405071327_68,41.6,48.352013,2.044596
202405071327_68,41.6,46.298122,2.0654306
202405071327_68,41.6,46.944508,2.0500655
202405071327_68,41.6,36.336403,2.041345
202405071327_68,41.6,40.09027,2.1301305
202405071327_69,30.44,28.862648,1.8830527
202405071327_69,30.44,28.257267,1.8800962
202405071327_69,30.44,29.00637,1.9232295
202405071327_69,30.44,31.539839,1.9596756
202405071327_69,30.44,28.30344,1.8901855
202405071327_69,30.44,28.346886,1.8909082
202405071327_69,30.44,30.10684,1.9607702
202405071327_69,30.44,29.322163,1.9081737
202405071327_69,30.44,28.691494,1.9217708
202405071327_69,30.44,27.342142,1.8670583
202405071327_69,30.44,25.740995,1.8152773
202405071327_69,30.44,24.235174,1.7804711
202405071327_69,30.44,29.524609,1.9079835
202405071327_69,30.44,24.78591,1.799474
202405071327_69,30.44,27.00361,1.8526881
202405071327_69,30.44,23.875383,1.7966871
202405071327_69,30.44,25.516987,1.8119458
202405071327_69,30.44,23.97132,1.7783695
202405071327_69,30.44,27.621904,1.8761926
202405071327_69,30.44,27.966816,1.8899981
202405071327_7,168.1,160.6383,2.9622293
202405071327_7,168.1,167.59114,3.028789
202405071327_7,168.1,158.58965,2.9887524
202405071327_7,168.1,163.422,3.041436
202405071327_7,168.1,160.4298,2.9812179
202405071327_7,168.1,166.60487,3.0785084
202405071327_7,168.1,160.27124,3.0189373
202405071327_7,168.1,166.09068,3.0361562
202405071327_7,168.1,168.88208,3.0102262
202405071327_7,168.1,158.87924,3.273221
202405071327_7,168.1,169.81364,3.117532
202405071327_7,168.1,163.49632,3.0334415
202405071327_7,168.1,177.45464,3.1981285
202405071327_7,168.1,173.3272,3.1357539
202405071327_7,168.1,174.58156,3.161108
202405071327_7,168.1,171.24576,3.1523232
202405071327_7,168.1,166.22867,3.0951052
202405071327_7,168.1,168.98996,3.0866375
202405071327_7,168.1,163.67383,2.9759488
202405071327_7,168.1,171.68938,3.2479095
202405071327_70,46.7,48.283367,1.9849913
202405071327_70,46.7,38.596813,1.933478
202405071327_70,46.7,51.99558,2.0390763
202405071327_70,46.7,39.423008,1.9766078
202405071327_70,46.7,49.73103,2.010785
202405071327_70,46.7,37.76446,1.989797
202405071327_70,46.7,41.388935,1.9857914
202405071327_70,46.7,38.731438,1.9535275
202405071327_70,46.7,41.41864,1.9830545
202405071327_70,46.7,38.912086,1.9988511
202405071327_70,46.7,47.97284,2.0032716
202405071327_70,46.7,46.729107,1.9739934
202405071327_70,46.7,50.50698,2.1077971
202405071327_70,46.7,45.83877,2.0212274
202405071327_70,46.7,47.89528,2.0376382
202405071327_70,46.7,43.452507,2.028325
202405071327_70,46.7,44.790764,1.981531
202405071327_70,46.7,45.392044,1.9953315
202405071327_70,46.7,42.19818,1.9790581
202405071327_70,46.7,44.59538,2.0508022
202405071327_71,60.3,57.014576,2.1610239
202405071327_71,60.3,51.063107,2.1296878
202405071327_71,60.3,55.32763,2.1841254
202405071327_71,60.3,50.63001,2.1843314
202405071327_71,60.3,55.234,2.164682
202405071327_71,60.3,50.841576,2.212788
202405071327_71,60.3,56.907677,2.21519
202405071327_71,60.3,50.241302,2.162791
202405071327_71,60.3,52.83916,2.1726153
202405071327_71,60.3,54.19031,2.2400415
202405071327_71,60.3,54.74895,2.1229243
202405071327_71,60.3,49.706184,2.1167762
202405071327_71,60.3,53.40356,2.139589
202405071327_71,60.3,49.905376,2.1667671
202405071327_71,60.3,54.072952,2.14052
202405071327_71,60.3,52.00684,2.120109
202405071327_71,60.3,46.153687,2.0946894
202405071327_71,60.3,49.090282,2.1485639
202405071327_71,60.3,54.607037,2.1882417
202405071327_71,60.3,56.798084,2.2815309
202405071327_72,110.55,104.55126,2.5090792
202405071327_72,110.55,106.97494,2.4466522
202405071327_72,110.55,105.054985,2.4958901
202405071327_72,110.55,106.55027,2.4250553
202405071327_72,110.55,105.9225,2.5189002
202405071327_72,110.55,109.62965,2.4535418
202405071327_72,110.55,98.58169,2.455928
202405071327_72,110.55,107.08512,2.4326696
202405071327_72,110.55,98.45207,2.6523194
202405071327_72,110.55,109.421974,2.5800772
202405071327_72,110.55,101.975136,2.4491081
202405071327_72,110.55,106.243996,2.441514
202405071327_72,110.55,99.976776,2.4481153
202405071327_72,110.55,105.08417,2.4433773
202405071327_72,110.55,102.7618,2.459516
202405071327_72,110.55,102.128265,2.4388056
202405071327_72,110.55,100.87674,2.409413
202405071327_72,110.55,106.58989,2.446981
202405071327_72,110.55,97.394035,2.5120134
202405071327_72,110.55,100.325226,2.487065
202405071327_73,103.66,110.41754,2.661907
202405071327_73,103.66,115.91714,2.862089
202405071327_73,103.66,122.78682,2.7741067
202405071327_73,103.66,116.661095,2.8480632
202405071327_73,103.66,117.894356,2.7319396
202405071327_73,103.66,117.07286,2.8445911
202405071327_73,103.66,152.8986,3.1530495
202405071327_73,103.66,114.88279,2.8467846
202405071327_73,103.66,117.78853,3.116167
202405071327_73,103.66,106.9871,3.300442
202405071327_73,103.66,113.06474,2.6393526
202405071327_73,103.66,117.042366,2.6908302
202405071327_73,103.66,116.137215,2.6480637
202405071327_73,103.66,121.03006,2.7354124
202405071327_73,103.66,114.4187,2.6390064
202405071327_73,103.66,118.30015,2.7201934
202405071327_73,103.66,112.78733,2.695878
202405071327_73,103.66,119.02376,2.7045639
202405071327_73,103.66,136.06961,3.0661669
202405071327_73,103.66,111.41417,2.9067373
202405071327_74,69.33,66.33853,2.2057943
202405071327_74,69.33,69.38527,2.167544
202405071327_74,69.33,67.78819,2.2170506
202405071327_74,69.33,69.874794,2.2124746
202405071327_74,69.33,67.112816,2.2215536
202405071327_74,69.33,71.32009,2.1889129
202405071327_74,69.33,70.91508,2.2449832
202405071327_74,69.33,69.35046,2.1850975
202405071327_74,69.33,59.786884,2.2413094
202405071327_74,69.33,75.419945,2.3571448
202405071327_74,69.33,66.09918,2.1701772
202405071327_74,69.33,67.210915,2.1576982
202405071327_74,69.33,66.83344,2.1820943
202405071327_74,69.33,67.09351,2.1832037
202405071327_74,69.33,66.284256,2.1734064
202405071327_74,69.33,65.86433,2.181957
202405071327_74,69.33,66.40777,2.2051787
202405071327_74,69.33,66.835785,2.1639555
202405071327_74,69.33,62.9803,2.2511783
202405071327_74,69.33,67.82533,2.2585258
202405071327_75,46.34,42.534744,2.0901322
202405071327_75,46.34,42.05088,2.0894737
202405071327_75,46.34,45.70744,2.1924448
202405071327_75,46.34,44.61288,2.1501892
202405071327_75,46.34,43.847973,2.1389108
202405071327_75,46.34,44.223896,1.9606305
202405071327_75,46.34,39.992924,2.1199079
202405071327_75,46.34,42.76137,2.1192348
