true,predicted,predicted_std,lower_95CI,upper_95CI
341.45,261.74088,113.98625,38.32782,485.15393
341.45,288.29944,122.19438,48.798447,527.8004
341.45,254.01074,111.76738,34.94667,473.07483
341.45,258.00812,112.794044,36.931793,479.08444
341.45,274.1999,118.22902,42.47101,505.92877
341.45,266.86908,116.77808,37.984024,495.75415
341.45,249.57475,110.58652,32.82518,466.32434
341.45,252.07039,111.31492,33.893143,470.24762
341.45,283.89795,121.78104,45.207108,522.5888
341.45,287.3506,122.45645,47.335938,527.36523
341.45,257.04108,113.10475,35.35576,478.72638
341.45,251.34088,111.383415,33.02939,469.65237
341.45,258.7004,113.91904,35.419098,481.98172
341.45,263.8367,115.072914,38.293777,489.37964
341.45,267.80173,116.12153,40.20352,495.39993
341.45,292.119,124.273056,48.543793,535.6942
1440.88,862.3779,235.01045,401.75745,1322.9984
1440.88,868.4417,235.81981,406.23486,1330.6486
1440.88,834.1336,230.1704,382.99963,1285.2676
1440.88,864.45935,235.14464,403.57584,1325.3429
1440.88,845.9882,232.24814,390.78186,1301.1946
1440.88,869.1107,235.90889,406.72928,1331.4922
1440.88,861.60736,234.69688,401.60147,1321.6133
1440.88,866.76483,235.5484,405.08997,1328.4397
1440.88,860.8303,234.425,401.3573,1320.3033
1440.88,805.0001,225.71127,362.60602,1247.3943
1440.88,836.2896,230.64622,384.223,1288.3562
1440.88,825.9089,228.86127,377.3408,1274.4769
1440.88,834.89935,230.32477,383.4628,1286.3359
1440.88,828.59015,229.30771,379.14703,1278.0332
1440.88,835.08215,230.41309,383.4725,1286.6918
1440.88,840.137,230.9457,387.48346,1292.7905
1440.88,830.3339,229.51775,380.47913,1280.1887
1440.88,825.6486,228.8472,377.1081,1274.1892
1440.88,882.5565,237.88002,416.31168,1348.8014
1440.88,797.83307,224.5155,357.78268,1237.8834
1372.84,827.8566,229.56151,377.91608,1277.7971
1372.84,842.8002,231.93694,388.20377,1297.3966
1372.84,808.5478,226.36522,364.87195,1252.2236
1372.84,837.879,231.08119,384.95987,1290.7982
1372.84,818.8473,228.05219,371.865,1265.8296
1372.84,834.24506,230.6348,382.20084,1286.2893
1372.84,858.75616,234.33034,399.4687,1318.0437
1372.84,842.2386,231.79916,387.91223,1296.565
1372.84,878.36066,237.4479,412.96274,1343.7585
1372.84,882.265,238.47743,414.84924,1349.6808
1372.84,818.88544,228.31158,371.3947,1266.3762
1372.84,828.3829,229.75722,378.05872,1278.707
1372.84,816.216,227.79005,369.7475,1262.6846
1372.84,808.8262,226.58746,364.71472,1252.9376
1372.84,819.4747,228.41023,371.79062,1267.1587
1372.84,803.1333,226.0551,360.0653,1246.2013
1372.84,818.73334,228.13454,371.58963,1265.8771
1372.84,818.5209,228.18501,371.27823,1265.7635
1372.84,825.32916,229.64507,375.22482,1275.4335
1372.84,849.09845,233.07288,392.2756,1305.9213
646.63,469.90182,167.51929,141.56403,798.2396
646.63,453.66302,164.1351,131.95822,775.3678
646.63,469.98065,167.50548,141.66992,798.2914
646.63,452.8873,163.74072,131.95547,773.8191
646.63,467.48538,166.99211,140.18085,794.7899
646.63,475.57687,168.56143,145.19647,805.9573
646.63,463.82333,166.06322,138.33942,789.30725
646.63,450.6192,163.39677,130.36151,770.8769
646.63,490.20328,171.5876,153.89157,826.515
646.63,457.61377,165.43134,133.36835,781.8592
646.63,482.30054,170.09479,148.91473,815.68634
646.63,460.19525,165.57292,135.67233,784.71814
646.63,479.42615,169.4652,147.27435,811.57794
646.63,466.0193,166.68607,139.3146,792.724
646.63,483.87262,170.38638,149.91531,817.82996
646.63,471.3828,167.7639,142.56555,800.2001
646.63,459.77765,165.34003,135.71118,783.8441
646.63,463.36667,166.1956,137.62329,789.11005
646.63,470.53748,167.80646,141.63681,799.4381
646.63,469.33765,167.73997,140.56729,798.10803
445.83,346.97733,138.93878,74.65732,619.29736
445.83,345.83185,138.41216,74.54401,617.1197
445.83,327.8802,133.71759,65.7937,589.9667
